,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_PROVINCIA_NOMBRE,CANDIDATO_CANTON_CODIGO,CANDIDATO_CANTON_NOMBRE,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD,CANDIDATO_ORDEN_LISTA,SUPLENTE1_NOMBRE,SUPLENTE1_SEXO,SUPLENTE1_EDAD,SUPLENTE2_NOMBRE,SUPLENTE2_SEXO,SUPLENTE2_EDAD,CANDIDATO_ESTADO
98,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,330.0,PUYANGO,113300000207.0,5113300000022.0,VASQUEZ BUSTAMANTE ENRRY PATRICIO,HOMBRES,29.0,1.0,GRANDA GRANDA ANIBAL FABIAN,HOMBRES,21.0,,,,NO ELECTOS
99,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,255.0,EL CHACO,6.0,5152550000001.0,ALQUINGA ANGO WILSON AMABLE,HOMBRES,38.0,1.0,IBARRA CUEVA PATRICIO NICOLAS,HOMBRES,21.0,,,,NO ELECTOS
100,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,195.0,RIOBAMBA,17.0,5061950000065.0,ESTRELLA SILVA  JOSE MANUEL,HOMBRES,54.0,5.0,JUAN CARLOS  SAA FLORES,HOMBRES,21.0,,,,NO ELECTOS
101,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,765.0,EL TAMBO,10.0,5037650000011.0,CRIOLLO MORA JOSE ALCIVAR,HOMBRES,41.0,2.0,LARGO LOJA MANUEL ALBERTO,HOMBRES,21.0,,,,NO ELECTOS
102,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,765.0,EL TAMBO,28.0,5037650000022.0,ALLAICO GUASCO RAFAEL MARIA,HOMBRES,39.0,1.0,LAZO GUAMAN JESUS ENRIQUE,HOMBRES,21.0,,,,NO ELECTOS
103,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,195.0,RIOBAMBA,3.0,5061950000015.0,USHPA CHIANGO FRANCISCO MARTINEZ,HOMBRES,46.0,5.0,LOPEZ BADILLA SEGUNDO TOMAS,HOMBRES,21.0,,,,NO ELECTOS
104,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,415.0,BALZAR,1.0,5094150000002.0,PIGUAVE JAMA VIOLETA CECILIA,MUJERES,42.0,2.0,MACIAS ALVARADO MANUEL HUMBERTO,HOMBRES,21.0,,,,NO ELECTOS
105,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,480.0,CHONE,202.0,5134800000009.0,CORNEJO VERA JONNY ANTONIO,HOMBRES,41.0,4.0,MENDOZA ZAMBRANO ADGARDO RICHELIEU,HOMBRES,21.0,,,,NO ELECTOS
106,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,240.0,CANAR,30000000202.0,5032400000015.0,SANANGO AUCACAMA LUIS LORENZO,HOMBRES,37.0,3.0,MOLINA BARAHONA JORGE LENIN,HOMBRES,21.0,,,,NO ELECTOS
107,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,120.0,PANGUA,11.0,5051200000018.0,CORREA   BARRIONUEVO  ANGEL EDDY,HOMBRES,35.0,3.0,MONTOYA MONTOYA WILLAN NOLBERTO,HOMBRES,21.0,,,,NO ELECTOS
108,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,990.0,GUACHAPALA,12.0,5019900000017.0,HOYOS ARIAS MELVA LUCIA,MUJERES,36.0,2.0,ORDOÑEZ MEJIA LUIS ALFONSO,HOMBRES,21.0,,,,NO ELECTOS
109,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,950.0,LAS NAVES,20000000201.0,5029500000003.0,SEGURA LARA MARCOS ARNULFO,HOMBRES,43.0,3.0,QUILLIGANA GAVILANES WILLIAN WILFRIDO,HOMBRES,21.0,,,,NO ELECTOS
110,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,14.0,5085600000054.0,NIEVES ALARCON VICTOR HERNAN,HOMBRES,20.0,4.0,QUINTERO MOREIRA WELLINGTON SEGUNDO,HOMBRES,21.0,,,,NO ELECTOS
111,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,815.0,CHAGUARPAMBA,10.0,5118150000015.0,CUENCA TORRES OCAMIDORO ALBERTO,HOMBRES,35.0,3.0,RIOS SARITAMA CRISTIAM YOVANI,HOMBRES,21.0,,,,NO ELECTOS
112,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,14.0,5093900000071.0,OCAMPO LASCANO DIEGO PATRICIO,HOMBRES,25.0,1.0,SANCHEZ PERALTA EDUARDO JOSE,HOMBRES,21.0,,,,NO ELECTOS
113,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,850.0,MOCHA,4.0,5188500000009.0,CASTILLO SANCHEZ BETTY DEL ROCIO,MUJERES,37.0,3.0,TOALOMBO FIALLOS LENIN SANTIAGO,HOMBRES,21.0,,,,NO ELECTOS
114,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,1.0,5170600000006.0,LOPEZ PACALLA MARTHA VICTORIA,MUJERES,50.0,6.0,TOLEDO ATARIHUANA BRANLY PATRICIO,HOMBRES,21.0,,,,NO ELECTOS
115,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,765.0,EL TAMBO,12.0,5037650000015.0,TAPIA JARAMILLO SEGUNDO LUIS,HOMBRES,42.0,3.0,YUNGA HUERTA MANUEL LEOPOLDO,HOMBRES,21.0,,,,NO ELECTOS
116,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,970.0,OLMEDO/PUCA,12.0,5139700000023.0,MIELES MIELES CRISTINA ESTHER,MUJERES,45.0,2.0,ALAVA BURGOS LILIANA MARISOL,MUJERES,21.0,,,,NO ELECTOS
117,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,55.0,URCUQUI,10.0,5100550000014.0,HORMAZA YEPEZ NELSON FABIAN,HOMBRES,48.0,2.0,ANANGONO FLORES MARIA IMELDA,MUJERES,21.0,,,,NO ELECTOS
118,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,820.0,DURAN,201.0,5098200000010.0,RAMIREZ BEDON BELGICA DELIA,MUJERES,25.0,5.0,ARIAS MITE CYNTHIA ELIZABETH,MUJERES,21.0,,,,NO ELECTOS
119,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,24.0,5093900000110.0,BUESTAN PORRAS NELIANA MARLENE,MUJERES,23.0,5.0,ARTEAGA MOYA KELLY TATHIANA,MUJERES,21.0,,,,NO ELECTOS
120,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,755.0,LAS LAJAS,12.0,5077550000018.0,CHUNCHO ROMAN MARIA ANGELICA,HOMBRES,59.0,3.0,ASANZA CORREA CARMELA ESPERANZA,MUJERES,21.0,,,,NO ELECTOS
121,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,80.0,RUMINAHUI,10.0,5170800000018.0,VINUEZA FERNANDEZ LILIA AMERICA,MUJERES,42.0,3.0,AVILES ROBAYO MARIA GABRIELA,MUJERES,21.0,,,,NO ELECTOS
122,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,355.0,SANTA ROSA,70000000203.0,5073550000004.0,VARGAS SUQUILANDA MARIA ESTERCELINA,MUJERES,43.0,1.0,CABRERA MIÑAN BELEN DE LAS MERCEDES,MUJERES,21.0,,,,NO ELECTOS
123,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,860.0,MARCABELI,6.0,5078600000016.0,ROJAS APOLO JACINTO AURELIO DE JESUS,HOMBRES,44.0,1.0,CAJAMARCA RIVERA YADIRA MARIBEL,MUJERES,21.0,,,,NO ELECTOS
124,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,90.0,TISALEO,12.0,5180900000017.0,BARRERA FLORES INES CATALINA,MUJERES,37.0,2.0,CALI CHASI DASY ALEXANDRA,MUJERES,21.0,,,,NO ELECTOS
125,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,245.0,BIBLIAN,12.0,5032450000014.0,IDROVO RIVERA CARLOS MARTIN,HOMBRES,23.0,2.0,CALLE MARTINEZ NANCY JOSEFINA,MUJERES,21.0,,,,NO ELECTOS
126,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,245.0,BIBLIAN,30000000202.0,5032450000018.0,GUILLCATANDA CALLE EDGAR ANTONIO,HOMBRES,35.0,3.0,CALLE URGILES DIANA NARCISA,MUJERES,21.0,,,,NO ELECTOS
127,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,730.0,PINDAL,10.0,5117300000014.0,DIAZ JUMBO LIDA BEATRIZ,MUJERES,26.0,2.0,CAMACHO DIAS DIANA GRACIELA,MUJERES,21.0,,,,NO ELECTOS
128,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,815.0,CHAGUARPAMBA,5.0,5118150000005.0,RIVERA ALVARADO MANUEL VICTORIANO,HOMBRES,30.0,2.0,CARRERA ENCALADA ELENA DEL CISNE,MUJERES,21.0,,,,NO ELECTOS
129,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,295.0,ZAPOTILLO,5.0,5112950000006.0,RIVERA CASTILLO TANIA GRACIELA,MUJERES,22.0,3.0,CASTRO RIOS MORAYMA,MUJERES,21.0,,,,NO ELECTOS
130,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,50.0,PIMAMPIRO,100000000202.0,5100500000002.0,SANTOS PALACIOS SILVIA DEL PILAR,MUJERES,27.0,2.0,CERVANTES REASCOS SONIA SUSANA,MUJERES,21.0,,,,NO ELECTOS
131,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,110.0,SALCEDO,11.0,5051100000022.0,LOPEZ  GUZMAN  CARLOS OSWALDO,HOMBRES,51.0,1.0,CHANGO  GERVACIO  IRMA VERONICA,MUJERES,21.0,,,,NO ELECTOS
132,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,855.0,SAN FERNANDO,6.0,5018550000005.0,VILLA QUITO LOURDES DEL ROCIO,MUJERES,30.0,2.0,CHILLOGALLO ROCHE JULIA MARIA,MUJERES,21.0,,,,NO ELECTOS
133,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,10.0,5100300000029.0,SALAZAR  BENAVIDES MERCEDES JANETH,MUJERES,38.0,4.0,CONGO NARVAEZ DIANA  MARIA,MUJERES,21.0,,,,NO ELECTOS
134,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,835.0,A.BAQUERIZO MORENO,24.0,5098350000033.0,ECHEVERRIA CEDENO FEDERICO SEGUNDO,HOMBRES,28.0,3.0,DEL SALTO HOLGUIN LADY LORENA,MUJERES,21.0,,,,NO ELECTOS
135,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,477.0,SAN VICENTE,6.0,5134770000014.0,SOLORZANO VELASQUEZ ZORALLA LISBEL,MUJERES,30.0,2.0,DELGADO PAZ MAGALY ARGENTINA,MUJERES,21.0,,,,NO ELECTOS
136,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,820.0,DURAN,201.0,5098200000008.0,HIDALGO AVILES JOSE LUIS,HOMBRES,52.0,3.0,DENNIS ELVIRA LAMON MEZA,MUJERES,21.0,,,,NO ELECTOS
137,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,495.0,PAJAN,22.0,5134950000033.0,GONZALEZ PINCAY MERCY ARACELY,MUJERES,44.0,3.0,ESMERALDAS BERMEO JALEXI DE LOS ANGELES,MUJERES,21.0,,,,NO ELECTOS
138,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,100.0,LATACUNGA,10.0,5051000000032.0,ALBAN ROMERO CARLOS ALEJANDRO,HOMBRES,59.0,2.0,ESPINOSA JARAMILLO MARIA TERESA,MUJERES,21.0,,,,NO ELECTOS
139,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,18.0,5100300000050.0,VASQUEZ VALENCIA GLADYS YADIRA,MUJERES,23.0,5.0,FLORES SIMBAÑA MARCIA ELIZABETH,MUJERES,21.0,,,,NO ELECTOS
140,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,840.0,PICHINCHA,5.0,5138400000012.0,GILCES TUAREZ CARMEN MARITA,MUJERES,46.0,3.0,GARCIA LAAZ OTILIA ALEIRA,MUJERES,21.0,,,,NO ELECTOS
141,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,70000000203.0,5073500000016.0,JIMENEZ CALVA ERLINDA CATALINA,MUJERES,51.0,4.0,GRANDA VELAZQUEZ YENY DEL CARMEN,MUJERES,21.0,,,,NO ELECTOS
142,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,185.0,ECHEANDIA,3.0,5021850000003.0,MONAR MONTERO JUAN ISIDRO,HOMBRES,39.0,3.0,GUAMAN CANDO MARIA ELENA,MUJERES,21.0,,,,NO ELECTOS
143,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,210.0,GUAMOTE,60000000043.0,5062100000033.0,GUAMAN YANGOL ROBERTO,HOMBRES,34.0,3.0,GUAMAN MUNOZ JOSEFA,MUJERES,21.0,,,,NO ELECTOS
144,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,6.0,5170600000040.0,SALTOS MELENDEZ ROSARIO CLEMENCIA,MUJERES,41.0,5.0,GUAMANZARA FREIRE ANA BEATRIZ,MUJERES,21.0,,,,NO ELECTOS
145,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,5.0,TULCAN,40000000203.0,5040050000026.0,SANTACRUZ GLORIA ESPERANZA,MUJERES,54.0,2.0,GUERRON FUERTES OLIVIA MARGOTH,MUJERES,21.0,,,,NO ELECTOS
146,5.0,CONCEJAL MUNICIPAL,19.0,ZAMORA CHINCHIPE,660.0,CHINCHIPE,7.0,5196600000007.0,LOPEZ RODRIGUEZ JULIO AUGUSTO,HOMBRES,47.0,1.0,GUILLEN LARREATEGUI CARLA SILVANA,MUJERES,21.0,,,,NO ELECTOS
147,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,260.0,CUENCA,11.0,5012600000062.0,VINTIMILLA BRAVO DOLORES,MUJERES,55.0,6.0,GUTAMA CHUNIR BETTY ESPERANZA,MUJERES,21.0,,,,NO ELECTOS
148,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,55.0,URCUQUI,100000000203.0,5100550000008.0,ZAPATA PASPUEL MYRIAM GUADALUPE,MUJERES,24.0,2.0,HARO SANCHEZ PAOLA GRACIELA,MUJERES,21.0,,,,NO ELECTOS
149,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,241.0,SUSCAL,12.0,5032410000007.0,URGILES CHIRIBOGA LAURO EUGENIO,HOMBRES,37.0,1.0,HEREDIA HEREDIA BLANCA MAGALY,MUJERES,21.0,,,,NO ELECTOS
150,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,455.0,JIPIJAPA,130000000041.0,5134550000050.0,CHIQUITO GARCIA CATALINA DEL JESUS,MUJERES,49.0,2.0,HERNANDEZ ALVARADO ROSA ELIZABETH,MUJERES,21.0,,,,NO ELECTOS
151,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,245.0,BIBLIAN,30000000202.0,5032450000016.0,DUTAN SANANGO JORGE BOLIVAR,HOMBRES,31.0,1.0,JARA VERGARA NUBE NOHEMI,MUJERES,21.0,,,,NO ELECTOS
152,5.0,CONCEJAL MUNICIPAL,14.0,MORONA SANTIAGO,926.0,TAISHA,7.0,5149260000002.0,MASHU SAANT TSEREMP ERNESTO,HOMBRES,38.0,2.0,JUANK SHIKI SURUTIK LURDES,MUJERES,21.0,,,,NO ELECTOS
153,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,5.0,TULCAN,40000000041.0,5040050000035.0,PEREIRA LOPEZ GALO FERNANDO,HOMBRES,33.0,3.0,LOPEZ PASPUEL LETICIA NOEMI,MUJERES,21.0,,,,NO ELECTOS
154,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,535.0,URDANETA,12.0,5125350000017.0,ARAUJO LITARDO BRENDA LASTENIA,MUJERES,39.0,2.0,LOZANO VERA LUXIOLA KATERINE,MUJERES,21.0,,,,NO ELECTOS
155,5.0,CONCEJAL MUNICIPAL,14.0,MORONA SANTIAGO,611.0,LOGRONO,7.0,5146110000003.0,SOLORZANO RIERA EDGAR ROMEO,HOMBRES,26.0,1.0,MALDONADO ORTIZ MABEL ALEXANDRA,MUJERES,21.0,,,,NO ELECTOS
156,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,140.0,PELILEO,18.0,5181400000032.0,PAREDES PAREDES SAUL,HOMBRES,64.0,2.0,MASAQUIZA CHIMUCEMA CARMEN,MUJERES,21.0,,,,NO ELECTOS
157,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,530.0,PUEBLO VIEJO,15.0,5125300000020.0,SANCHEZ ALMEIDA VANESA ALEXANDRA,MUJERES,20.0,2.0,MENA PLAZARTE EDITH MIREYA,MUJERES,21.0,,,,NO ELECTOS
158,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,260.0,CUENCA,11.0,5012600000061.0,CEDILLO ORDOÑEZ ENMA ELVIRA,MUJERES,32.0,5.0,MENDEZ PINOS MERCY ALEXANDRA,MUJERES,21.0,,,,NO ELECTOS
159,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,15560000204.0,5015560000016.0,CABRERA ARMIJOS SANDRO,HOMBRES,30.0,2.0,MONTALEZA GUAICHA MICELA CRISTINA,MUJERES,21.0,,,,NO ELECTOS
160,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,946.0,MOCACHE,12.0,5129460000023.0,AGUAYO BEJARANO NELLY LUZMILA,MUJERES,45.0,2.0,MONTOYA DELGADO LIDIA EULALIA,MUJERES,21.0,,,,NO ELECTOS
161,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,425.0,SAMBORONDON,7.0,5094250000015.0,RIZZO SANCHEZ ELIBERTH DEL ROCIO,MUJERES,40.0,3.0,MORA CORDOVA GABRIELA LETICIA,MUJERES,21.0,,,,NO ELECTOS
162,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,35.0,OTAVALO,12.0,5100350000028.0,VILLALBA ZAMBRANO CARMEN CLEOTILDE,MUJERES,51.0,4.0,MORAN HINOJOSA MARIA  FERNANDA,MUJERES,21.0,,,,NO ELECTOS
163,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,790.0,SIMON BOLIVAR,1.0,5097900000003.0,ESPINOZA BADILLO NESTOR AUGUSTO,HOMBRES,52.0,3.0,MORAN JAME CLARA ANGELICA,MUJERES,21.0,,,,NO ELECTOS
164,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,202.0,5015560000002.0,CABRERA OCHOA JENNY MARILU,MUJERES,34.0,2.0,MOREIRA GARCIA JAQUELINE MARIBEL,MUJERES,21.0,,,,NO ELECTOS
165,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,480.0,CHONE,11.0,5134800000040.0,SOLEDISPA SACON ELSA MARGARITA,MUJERES,36.0,5.0,MOREIRA PORTEZ MARIA JOHANNA,MUJERES,21.0,,,,NO ELECTOS
166,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,35.0,OTAVALO,100000000202.0,5100350000006.0,CAMPO MALDONADO LUIS ANTONIO,HOMBRES,33.0,2.0,MORETA CACHIMUEL BLANCA,MUJERES,21.0,,,,NO ELECTOS
167,5.0,CONCEJAL MUNICIPAL,20.0,GALÁPAGOS,800.0,SAN CRISTOBAL,12.0,5208000000014.0,AVILES JIMENEZ CECIBEL IDANIA,MUJERES,25.0,2.0,MUÑOZ LOPEZ PATRICIA DEL PILAR,MUJERES,21.0,,,,NO ELECTOS
168,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,510.0,NARANJITO,1.0,5095100000003.0,MORAN ROMERO MARCOS FERNANDO,HOMBRES,31.0,3.0,MUÑOZ PARRA DAYSE FABIOLA,MUJERES,21.0,,,,NO ELECTOS
169,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,845.0,CEVALLOS,6.0,5188450000010.0,REAL FLORES MILTON MARIO,HOMBRES,47.0,1.0,NARANJO VILLACIS ANGELICA SILBANA,MUJERES,21.0,,,,NO ELECTOS
170,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,30.0,5085600000083.0,SALAZAR TAMAYO MARIA ENGRACIA,MUJERES,50.0,3.0,NEVAREZ ARROYO CINTHYA CECILIA,MUJERES,21.0,,,,NO ELECTOS
171,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,100.0,LATACUNGA,10.0,5051000000034.0,BORJA MADRID NUVIA DEL CARMEN,MUJERES,35.0,4.0,NUÑEZ FLORES JESSICA PILAR,MUJERES,21.0,,,,NO ELECTOS
172,5.0,CONCEJAL MUNICIPAL,14.0,MORONA SANTIAGO,590.0,MORONA,5.0,5145900000008.0,ORTIZ VELIN LUISA MARICELA,MUJERES,24.0,2.0,ORELLANA ORTIZ MARIA OLGA,MUJERES,21.0,,,,NO ELECTOS
173,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,265.0,GUALACEO,12.0,5012650000021.0,LITUMA ORELLANA MARIA ERNESTINA,MUJERES,39.0,3.0,ORELLANA SANCHEZ MARIANA YADIRA,MUJERES,21.0,,,,NO ELECTOS
174,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,475.0,SUCRE,11.0,5134750000022.0,USCOCOVICH CORDOVA VICENTE TOMAS,HOMBRES,60.0,1.0,ORTONEDA VELASQUEZ MARIA DOLORES,MUJERES,21.0,,,,NO ELECTOS
175,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,11.0,5170600000062.0,SARZOSA AGUIRRE ANITA ELIZABETH,MUJERES,41.0,6.0,PALACIOS CALERO YADIRA ALEXANDRA,MUJERES,21.0,,,,NO ELECTOS
176,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,50.0,PIMAMPIRO,100500000041.0,5100500000026.0,ZULETA MIER JORGE ANIBAL,HOMBRES,53.0,2.0,PARRA LOPEZ DOLORES ANABEL,MUJERES,21.0,,,,NO ELECTOS
177,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,80000000042.0,5085600000094.0,ALCIVAR AVELLAN LINA ASUNCION,MUJERES,51.0,4.0,PARRAGA INTRIAGO JESSICA MARIELA,MUJERES,21.0,,,,NO ELECTOS
178,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,425.0,SAMBORONDON,4.0,5094250000005.0,ZUÑIGA CALLE CELESTE GRISELDA,MUJERES,45.0,2.0,PEÑAFIEL MORALES ARACELLY FRANCISCA,MUJERES,21.0,,,,NO ELECTOS
179,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,12.0,5015560000039.0,DURAN REYES LILIA ESPERANZA,MUJERES,30.0,4.0,PESANTEZ REYES MIRIAN ESTHER,MUJERES,21.0,,,,NO ELECTOS
180,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,770.0,SAN MIGUEL DE LOS BANCOS,1.0,5177700000002.0,YANANGOMEZ TANDAZO FRANCISCO AGENOR,HOMBRES,47.0,2.0,PESANTEZ URRESTA MARIA DEL CARMEN,MUJERES,21.0,,,,NO ELECTOS
181,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,275.0,PAUTE,10000000202.0,5012750000020.0,MACIAS ESCALANTE MIRIAM MERCEDES,MUJERES,46.0,2.0,PINOS BARBA GLADYS ESPERANZA,MUJERES,21.0,,,,NO ELECTOS
182,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,300.0,LOJA,6.0,5113000000025.0,PIEDRA ORDONEZ MARCO ROLANDO,HOMBRES,46.0,5.0,QUEZADA GONZALEZ ANGELICA DEL ROCIO,MUJERES,21.0,,,,NO ELECTOS
183,5.0,CONCEJAL MUNICIPAL,19.0,ZAMORA CHINCHIPE,665.0,YACUAMBI,15.0,5196650000005.0,GAONA EMILIANO,HOMBRES,42.0,1.0,QUEZADA VASQUEZ REGINA AMPARITO,MUJERES,21.0,,,,NO ELECTOS
184,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,570.0,MUISNE,18.0,5085700000033.0,MONTESDEOCA TREJO MARIA YOJANCI,MUJERES,44.0,3.0,QUINONEZ JAMA MIREYI MARITZAZ,MUJERES,21.0,,,,NO ELECTOS
185,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,215.0,ALAUSI,10.0,5062150000013.0,REA YANES EGIDIA IRENE,MUJERES,35.0,1.0,QUITO ORDONEZ LEONOR MERCEDES,MUJERES,21.0,,,,NO ELECTOS
186,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,215.0,ALAUSI,28.0,5062150000033.0,PALA TAPAY MARIA DOLORES,MUJERES,23.0,3.0,QUIZHPE QUINCHI CARMEN EMILIA,MUJERES,21.0,,,,NO ELECTOS
187,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,135.0,AMBATO,22.0,5181350000082.0,SEGOVIA ZAMORA JHENNY DE LAS MERCEDES,MUJERES,31.0,4.0,RAMOS HERNANDEZ VARSOVIA GABRIELA,MUJERES,21.0,,,,NO ELECTOS
188,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,10.0,MONTUFAR,202.0,5040100000004.0,ARCOS JATIVA ODILA ISABEL,MUJERES,30.0,1.0,RECALDE RUEDA OMAIRA LILIANA,MUJERES,21.0,,,,NO ELECTOS
189,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,175.0,SAN MIGUEL,18.0,5021750000036.0,BARRAGAN CHANGO JUANITA DEL CARMEN,MUJERES,30.0,3.0,RODRIGUEZ RIVERA EMERITA AMARILES,MUJERES,21.0,,,,NO ELECTOS
190,5.0,CONCEJAL MUNICIPAL,19.0,ZAMORA CHINCHIPE,660.0,CHINCHIPE,15.0,5196600000011.0,CEVALLOS OLALLA LUIS ARNULFO,HOMBRES,50.0,1.0,ROMAN JIMENEZ ROSA DORILA,MUJERES,21.0,,,,NO ELECTOS
191,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,370.0,PINAS,24.0,5073700000029.0,ROMERO ROMERO ROSA ELVIRA,MUJERES,65.0,2.0,ROMAN LOAYZA MARIA DEL CISNE,MUJERES,21.0,,,,NO ELECTOS
192,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,90000000043.0,5093900000125.0,RIVERA LOPEZ YADIRA ALEXANDRA,MUJERES,28.0,6.0,SANTOS SOLIS ZULAY ESTHER,MUJERES,21.0,,,,NO ELECTOS
193,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,345.0,SOZORANGA,5.0,5113450000004.0,JIMENEZ CANDO ANGEL NORBERTO,HOMBRES,38.0,1.0,SOLANO ALVARADO DUNIA DEL CISNE,MUJERES,21.0,,,,NO ELECTOS
194,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,160.0,QUERO,22.0,5181600000028.0,CHERREZ CASTILLO HOLGUER GILBERTO,HOMBRES,38.0,1.0,ULLOA PAREDES EDITH SOLEDAD,MUJERES,21.0,,,,NO ELECTOS
